filename,document,text
reviews Desolate Era.txt,"Another IET novel. I like his work a lot. Ji Ning grows in believable ways. The conflicts feel reasonable. There is no harem/ecchi nonsense. The MC is a bit of a Gary Stu, but he's relateable and human enough that I didn't care.The story follows Ji Ning, but it also follows a war between worlds that lasts the entire novel. It makes the book feel planned. Even during cliche tropes like auctions, hidden realms, war hero and academies, it doesn't waste a ton of time. There are a few filler chapters, but they're usually battle descriptions.Overall, I highly recommend this novel.","absolutely fabulous.  you never get tired.the story even connects you with a human journey then takes you to the greater universe and beyond and you never get tired of the story. it just keeps getting more and more exciting.even when the pace of the story slows it is only to make connections with previous elements thats were hinted at. the excitement is not just je nings fighting prowess but his intelligence. even with all his power, he stays dedicated to the woman he loves for billions of years and more. it is truly a beautiful and well written story."
reviews Desolate Era.txt,"Absolutely Fabulous.  You never get tired.The story even connects you with a human journey then takes you to the greater universe and beyond and you never get tired of the story. It just keeps getting more and more exciting.Even when the pace of the story slows it is only to make connections with previous elements that's were hinted at. The excitement is not just Je Ning's fighting prowess but his intelligence. Even with all his power, he stays dedicated to the woman he loves for billions of years and more. It is truly a beautiful and well written story.","a very late review.. i think a year later or something...honestly, one of the first cultivation novels i read and i glad i did as it was good example for novel in its genre, after i read it, all other cultivation novel didnt feel that much interesting.... i try find novels such good as this one but i cant....the mc is so realistic and it doesnt feel forced or like plot armoured.. other characters also great..cultivation relam is just perfect... battles are well played and romantic subplot is one the best... its a pearl in the ocean......really recommended for those who havent read it...top rated.."
reviews Desolate Era.txt,"A very late review.. I think a year later or something...Honestly, one of the first cultivation novels I read and I glad I did as it was good example for novel in it's genre, after I read it, all other cultivation novel didn't feel that much interesting.... I try find novels such good as this one but I can't....The MC is so realistic and it doesn't feel forced or like plot armoured.. other characters also great..Cultivation relam is just perfect... Battles are well played and romantic subplot is one the best... It's a pearl in the ocean......Really recommended for those who haven't read it...TOP RATED..",would rate is a 7 out 10 amazing read would read all day but sadly im a peasant with no karma points the mc is actually hard working and not just op by default loved how his dad is always cold and overall an amazing novel i really loved how they were always maintaining the constant amazing story he didnt just fight everyone after looking at them and was a kind and compassionate person also smart one of my best reads but i only read 3 so far sooo ya but a total masterpiece amazing would read more but im broke xd really sad
reviews Desolate Era.txt,would rate is a 7 out 10 amazing read would read all day but sadly i'm a peasant with no karma points the mc is actually hard working and not just op by default loved how his dad is always cold and overall an amazing novel i really loved how they were always maintaining the constant amazing story he didn't just fight everyone after looking at them and was a kind and compassionate person also smart one of my best reads but i only read 3 so far sooo ya but a total masterpiece amazing would read more but im broke XD really sad,"i have very little reconnection of most of the start since it is a really long while since i read it, but i liked this story quite a lot as far as i remember.the cultivation system was interesting to follow, and the main character is a pretty good character for the focus of this story. while there are some obvious tropes you can look past them because it is interesting enough. this story also has a pretty interesting ending. since while i was reading this it was the first time i met that kind of ending and to me that was pretty cool."
reviews Desolate Era.txt,"I have very little reconnection of most of the start since it is a really long while since I read it, but I liked this story quite a lot as far as I remember.The cultivation system was interesting to follow, and the main character is a pretty good character for the focus of this story. While there are some obvious tropes you can look past them because it is interesting enough. This story also has a pretty interesting ending. Since while I was reading this it was the first time I met that kind of ending and to me that was pretty cool.",no comment can describe itsee it once is better than hear it 10000xfor the shake of the word count so just mumbo jumble here you dont have to read itit has a nice story concept and nice development out of it..... less trash word fillerdont. have to read itq w e r t y u i o p a s d f g h j k l z x c v b. n m q w e r t. t y u i o p a s d f g h j k l z x c v bn
reviews Desolate Era.txt,No comment can describe itSee it once is better than hear it 10000xFor the shake of the word count so just mumbo jumble here you dont have to read itIt has a nice story concept and nice development out of it..... less trash word fillerDont. Have to read itQ w e r t y u i o p a s d f g h j k l z x c v b. N m q w e r t. T y u i o p a s d f g h j k l z x c v bn,"this a cultivation with a great amount of time skips. additionally, the author is one who is known for giving the main character a strong resolve for cultivation that lasts the entire novel. i enjoyed the desolate era mainly because i admired the protagonist, his desire to see his loved ones, and how he constantly looked forward in life. i loved how moving the characters were and at certain character deaths i heavily cried due to the authors and translators efforts to convey the sorrow the main character felt about these deaths. i truly enjoyed this novel and hope others would give it a try."
reviews Desolate Era.txt,"This a cultivation with a great amount of time skips. Additionally, the author is one who is known for giving the main character a strong resolve for cultivation that lasts the entire novel. I enjoyed The Desolate Era mainly because I admired the protagonist, his desire to see his loved ones, and how he constantly looked forward in life. I loved how moving the characters were and at certain character deaths I heavily cried due to the author's and translator's efforts to convey the sorrow the main character felt about these deaths. I truly enjoyed this novel and hope others would give it a try.","actually, this novel is a masterpiece in fantasy genre with a huge concept of universe that even most of the novels here couldnt be compared to.firstly, the mc is a cautious and warm person with bit of wits and intelligence, what more is his stama and will in his cultivation.second, this novel does not turn into a harem. the lover of mc is his unremmiting pursuit that motivates and forces him to improve his level of cultivation.importantly, the mc has the gift which is reasonsble and unexaggerated unlike the pragiraized system or tools. what he gains is what he struggles to pursue."
reviews Desolate Era.txt,"Actually, this novel is a masterpiece in fantasy genre with a huge concept of universe that even most of the novels here couldnt be compared to.Firstly, the MC is a cautious and warm person with bit of wits and intelligence, what more is his stama and will in his cultivation.Second, this novel does not turn into a harem. The lover of MC is his unremmiting pursuit that motivates and forces him to improve his level of cultivation.Importantly, the MC has the gift which is reasonsble and unexaggerated unlike the pragiraized system or tools. What he gains is what he struggles to pursue.","one thing i try to tell authors is that if you make the beginning too easy,use what i like to call time skips too often then the power may be earned but because the reader has experienced little of the actual training with the character it may feel hollow,i understand that its boring to go through training in a book sometimes,but i think its necessary for the reader to truely appreciate the growthit seems like a good book,the power structure feels a bit messy and the character sometimes feels like his power is given to him rather than earned,mostly as a result of his beginningi enjoyed and i am still enjoying the book,though a bit of depth to some of its characters wouldnt be hated.although grasping everything or i suppose being good at everything isnt an inherent flaw it does rob the reader of a sense of weight of the power the reader earned.grasping thing easier due to reincarnation makes sense,but i feel that the authors uses the concepts benefits without its drawbacks.so it may end up feeling lob sided.all of this is to say that as someone who has read what must be at least 100 wuxia and xiaxan i have extreme trouble spellingbooks its a good book,this some effort and polish it could be a great book6.910"
reviews Desolate Era.txt,"One thing i try to tell authors is that if you make the beginning too easy,use what i like to call time skips too often then the power may be earned but because the reader has experienced little of the actual training with the character it may feel hollow,I understand that its boring to go through training in a book sometimes,but i think itâs necessary for the reader to truely appreciate the growthIt seems like a good book,the power structure feels a bit messy and the character sometimes feels like his power is given to him rather than earned,mostly as a result of his beginningI enjoyed and i am still enjoying the book,though a bit of depth to some of its characters wouldnât be hated.although grasping everything or I suppose being good at everything isnât an inherent flaw it does rob the reader of a sense of weight of the power the reader earned.Grasping thing easier due to reincarnation makes sense,but i feel that the authors uses the concepts benefits without its drawbacks.So it may end up feeling lob sided.All of this is to say that as someone who has read what must be at least 100 wuxia and xiaxan( I have extreme trouble spelling)books its a good book,this some effort and polish it could be a great book6.9/10","after months of reading, i finally came to an end! but deep down i didnt want it to arrive.one of the best novels ive ever read, with an exciting story, you want to be reading, reading and reading all the time, in your spare time, before bed, no matter the location, you see yourself inside the story and start viewing the scenario where the character goes through.the difficulties that ji ning faces during the journey and the overcoming that he conquers.very exciting, you cry in some chapters in others you hate the evil characters hoping they are defeated.thank you very much for this excellent work!"
reviews Desolate Era.txt,"After months of reading, I finally came to an end! But deep down I didn't want it to arrive.One of the best Novels I've ever read, with an exciting story, you want to be reading, reading and reading all the time, in your spare time, before bed, no matter the location, you see yourself inside the story and start viewing the scenario where the character goes through.The difficulties that Ji Ning faces during the journey and the overcoming that he conquers.Very exciting, you cry in some chapters in others you hate the evil characters hoping they are defeated.Thank you very much for this excellent work!",my first book ever. to this day i cant find something as good as this book. what makes it a masterpiece is the translation. rwx beautifully         translated this masterpiece so well its as though staring at a clear image.the word choice delivery is amazing. i would absolutely suggest to read it especially new readers. also the author is amazing . his work gets better and better. translation  10  10                    . i promise it definitely not going to be one of those book you end up dropping or just feel like the pace is to slow. go for it
reviews Desolate Era.txt,"All I have to say about this novel: NICEnow come the filler words: hello i bad gorh gu pti ma rk ar ste sdadkal;fj  ksdolvfjs  dlkxgfhjlskvf ups,kvtizn,.ldigc  uovc erwcwse zghvcefgx  sfdgzvzdlv  lkfijk d k  s;lkn gnbg h nlvfj  hd vg,qlxh edh sjd;fgz sihui hyiu yuiui  kl l l l l l ;l ; ; kjloik ujui j htg ufu hj b k nj lk mj kl o kferuiw f  wieoy sf hkseef hkjdgh kjc   oI: rg njakl kjag oiear gai  uferoi fuzokjzs ;io iu hfjkusdd h j tuikf hisf hjkj  gh uhgi g geuig yuieg u fgie","gercekten cok guzel ve emek verilmis bir kitapokumanz coook oneriyorumoh my gosh i loved itthe conflicts feel unavoidable and reasonablethe setting kept me on my toes with how vast it wasthe author did a great job of forming, maintaining, and ending interpersonal relationships. heres the thing when you have a world where its necessary to leave behind everything you know in your pursuit of power, it will happen! so many readers seem to forget simple things like that.the powerups feel earned and reasonablethe antagonists arent all onedimensionalhow the mc interacts with the world is believablethere are just so many things to say about so many novels here on wuxiaworld because theyre so long...just read them! theyre great! especially this one ."
reviews Desolate Era.txt,My first book ever. To this day I can't find something as good as this book. What makes it a masterpiece is the translation. RWX beautifully         translated this masterpiece so well it's as though staring at a clear image.the word choice delivery is amazing. I would absolutely suggest to read it especially new readers. Also the author is amazing . His work gets better and better. Translation = 10 / 10                    . I promise it definitely not going to be one of those book you end up dropping or just feel like the pace is to slow. GO FOR IT,"this was the first cultivation novel i had ever read. i think it was a fantastic introduction to the genre. i liked how it incorporated some parts of more familiar chinese mythsfolktales into the general storyline. i was also surprised that it nearly bordered on scifi in some parts, but the story and world still seemed pretty cohesive.so far ive read this novel, and er gens i shall seal the heavens.  i liked the desolate era story a bit more, but the translator for i shall seal the heavens made things easier to read in english. in any event, the characters were likeable, and this was a great read."
reviews Desolate Era.txt,"Gercekten cok guzel ve emek verilmis bir kitapOkumanÄ±zÄ± coook oneriyorumOH MY GOSH I LOVED IT---The conflicts feel unavoidable and reasonable---The setting kept me on my toes with how vast it was---The author did a great job of forming, maintaining, and ending interpersonal relationships. Here's the thing: when you have a world where it's necessary to leave behind everything you know in your pursuit of power, it WILL happen! So many readers seem to forget simple things like that.---The powerups feel earned and reasonable---The antagonists aren't all one-dimensional---How the MC interacts with the world is believableThere are just so many things to say about so many novels here on Wuxiaworld because they're so long...JUST READ THEM! They're great! Especially this one .","iet is such a wonderful author. i consider this novel a masterpiece. it has such a different soul to everything else on the genre.following ji ning trough his life and the realisation of his dao of the sword was such a enjoyable journey. it didnt feel forced, cheaply gained or undeserved.the universe of this novel is beautifuly done, everything feels epic and it paints such an image on your mind. this novel feels so mythological and fantastic.definitely check it out. i cant recommend it enough, its one if not the best novel on this site. you will love every second spent reading it."
reviews Desolate Era.txt,"This was the first 'cultivation' novel I had ever read. I think it was a fantastic introduction to the genre. I liked how it incorporated some parts of more familiar Chinese myths/folktales into the general storyline. I was also surprised that it nearly bordered on sci-fi in some parts, but the story and world still seemed pretty cohesive.So far I've read this novel, and Er Gen's 'I shall seal the heavens'.  I liked the 'Desolate Era' story a bit more, but the translator for 'I Shall Seal the Heavens' made things easier to read in English. In any event, the characters were likeable, and this was a great read.","this is not really a review but i came here just to reminiscent the past. this is my 3rd and 2nd completed novel few years back with cd being the first but still remember some of this stories. come back after reading and finishing second coming of gluttony. damn that book intro got me hooking like this. ill leave some of my review which one i like and what i only remember. i like the power spikescaling specially when he was a kid like we all know he is op since he is a kid so we know he will win the tournament without opponent. im glad the author did waste any chapter on tournament. the character development, his relationship and from middle to the end his focus on his goal which is spoiler. im glad the author break them with his 1st gf cause i remember that girl kinda of manipulative and possessive. anyway if your looking for cultivation with a good world building, not too many stupid young master that end up being annihilate by mc,  no harem, exciting adventure and a great war figths. this is for you. one of my top 10 and the best intro in novel that ive read. like i can forget the story but will never forget that feeling when i read the 1st 3 chapter."
reviews Desolate Era.txt,"IET is such a wonderful author. I consider this novel a masterpiece. It has such a different soul to everything else on the genre.Following Ji Ning trough his life and the realisation of his dao of the sword was such a enjoyable journey. It didnt feel forced, cheaply gained or undeserved.The universe of this novel is beautifuly done, everything feels epic and it paints such an image on your mind. This novel feels so mythological and fantastic.Definitely check it out. I cant recommend it enough, its one (if not the best) novel on this site. You will love every second spent reading it.","loved this novel a lot! a story full of heartwarming tale of a bedridden boy dying without sin or choice only to finally have a choice at his own destiny and life in another world. he gets a chance to be reborn, good parents, exotic uncles and flat out more thrilling society bashing choices as his life goes on. the sweet, sorrow, misery and challenges he has to face. it just makes you wanna root for him more and more. in every life threatening disasters, he just comes out stronger, better and way more heaven defying. ji ning lives up to his name, he rises up and makes desolate era his. highly recommended!"
reviews Desolate Era.txt,"This is not really a review but I came here just to reminiscent the past. This is my 3rd and 2nd completed novel few years back with CD being the first but still remember some of this stories. Come back after reading and finishing second coming of gluttony. Damn that book intro got me hooking like this. Ill leave some of my review which one I like and what I only remember. I like the power spike/scaling specially when he was a kid like we all know he is OP since he is a kid so we know he will win the tournament without opponent. Im glad the author did waste any chapter on tournament. The character development, his relationship and from middle to the end his focus on his goal which is (Spoiler). Im glad the author break them with his 1st Gf cause I remember that girl kinda of manipulative and possessive. Anyway if your looking for cultivation with a good world building, not too many stupid YOUNG MASTER that end up being annihilate by MC,  NO HAREM, exciting adventure and a great war figths. This is for you. One of my top 10 and the best Intro in novel that ive read. Like I can forget the story but will never forget that feeling when I read the 1st 3 chapter.","although, i have just started, it seems like a good start, i read few xuanhuan novels like this one, but it makes you very addicted to it. i thought at first i wouldnt like it because it takes me a long time to recognize a good novel, and this is one of those. i have started this novel, because the one i was reading previously is still updating chapter, i decided to find more and read a few chapters to see if they were good, and this one caught my attention. i recommend this one because of course i have very good eyes and the author and translator are amazing as well. anyway, what i am saying is this is a good novel even though it stopped, you should still read it. thank you for reading and byee."
reviews Desolate Era.txt,"Loved this novel a lot! A story full of heartwarming tale of a bedridden boy dying without sin or choice only to finally have a choice at his own destiny and life in another world. He gets a chance to be reborn, good parents, exotic uncles and flat out more thrilling society bashing choices as his life goes on. The sweet, sorrow, misery and challenges he has to face. It just makes you wanna root for him more and more. In every life threatening disasters, he just comes out stronger, better and way more heaven defying. Ji Ning lives up to his name, he rises up and makes Desolate Era his. Highly recommended!","one of my top three eastern fantasy novels, desolate era is a top read.  also check out coiling dragon.  ieattomatoes is probably my favorite author for these types of stories.biggest thing is world building.  iet is probably best at building up a huge world in another world in another world.rich story, places, history, factions, you name it.  cultivation system is well thought out and fun to see the progression.  mc is a little bland, but still interesting and you like him.  the story has multiple layers, and is very addicting to read.  one of the best novels on this site for sure."
reviews Desolate Era.txt,"Although, i have just started, it seems like a good start, i read few Xuanhuan novels like this one, but it makes you very addicted to it. I thought at first i wouldn't like it because it takes me a long time to recognize a good novel, and this is one of those. I have started this novel, because the one i was reading previously is still updating chapter, i decided to find more and read a few chapters to see if they were good, and this one caught my attention. I recommend this one because of course i have very good eyes and the author and translator are amazing as well. Anyway, what i am saying is this is a good novel even though it stopped, you should still read it. Thank you for reading and Byee.","the first translatednovel i had ever read was coiling dragon. it wasnt until i finished this novel and read the authors notes that i realized this was the same author and translator. this novel was just as amazing as the first i ever read and reminds me of how happy i am to have discovered this genre. i whole heartedly reccomend this novel, i swear you wont be disappointed! the character building and story are excellent and though the novel does begin to struggle a bit in the mid to late books which is when the author says he was having the most trouble writing it the ending is truly phenomenal and leaves you satisfied rather than a cliff or abrupt ending that i feel is all to common in the world of web novels."
reviews Desolate Era.txt,"One of my top three Eastern Fantasy novels, Desolate Era is a top read.  (Also check out Coiling Dragon.  IEatTomatoes is probably my favorite author for these types of stories.)Biggest thing is world building.  IET is probably best at building up a huge world in another world in another world.Rich story, places, history, factions, you name it.  Cultivation system is well thought out and fun to see the progression.  MC is a little bland, but still interesting and you like him.  The story has multiple layers, and is very addicting to read.  One of the best novels on this site for sure.","this novel is so good. its insane how much better it is than other novels of its ilk.as others have said, all the powerups feel earned. instead of a heavenly sent genius with mysterious heritage or a super hard worker, ji ning is supremely talented but also works very hard. the main cultivation technique ji ning uses in a large portion of the story is really a masterstroke by i eat tomatoes. its recognized everywhere as the end all be all greatest cultivation technique there is, but the key is, its also ubiquitous. even the smallest clans in the middle of nowhere have a copy. however, it has a huge hurdle simply of comprehension. no more stupid arcs about getting an ultra powerful technique. the only way to get power in this world is by being talented and working hard.the cultivation system is fricking awesome in de. this is because its mostly about comprehension, not energy gathering. the audience isnt kept completely in the dark about the cultivation levels above the mc, because the world feels like its actually connected. why would a province have never heard of the next tier of cultivation just because theyre weak?which leads to another point. the structure of the setting is such that cultivators are few and far between. thus, the trope of the mc starting in the weakest city in the weakest country on the weakest continent in the weakest planet, just so theres a reason he starts at the bottom is almost completely absent. talented cultivators search far and wide for talented disciples. they know that people with fewer resources are not inherently less talented, so nowhere is cut off from the rest of society. its not a mystery to anyone just how big the world is, at least at first. but when they get that far, youll find the reasoning is justified. of course, a big portion of this all is the cultivation technique ji ning uses. all that is required is talent, not money.super arrogant rich brats practically have no place here, because no matter how many resources a faction has, if the young master is an idiot, hes not gonna to travel very far in the way of the dao.however, the biggest praise i can heap on de is that it never feels like the mc is pressured to leave an area arbitrarily just because the plot needs to move on. unlike some read most novels of a similar type, he is almost never forced onto the run with no way of fighting back, biding his time until he can strike backfor all of two chapters before his actions cause even more trouble than before. this means that ning actually takes time to develop naturally, instead of being forced to take the super risky path every single time because theres no other options, and then it miraculously working out perfectly out of sheer luck.basically, this novel is awesome. the more i think about it, the more reasons i can see as to how its so good.the weak link is the romance, but it honestly feels like the right choice. this novel is about cultivation and becoming stronger. not about the ladies."
reviews Desolate Era.txt,"The first translatednovel I had ever read was coiling dragon. It wasn't until I finished this novel and read the authors notes that I realized this was the same author and translator. This novel was just as amazing as the first I ever read and reminds me of how happy I am to have discovered this genre. I whole heartedly reccomend this novel, I swear you wont be disappointed! The character building and story are excellent and though the novel does begin to struggle a bit in the mid to late books (which is when the author says he was having the most trouble writing it) the ending is truly phenomenal and leaves you satisfied rather than a cliff or abrupt ending that I feel is all to common in the world of web novels.","one of my favorite novels, but do be warned,after reading this novel, character ages and the scale of worldbuilding of other novels will feel insignificantly small after reading de.i genuinely have no way to quantify how big the world gets towards the end of the novel and most lategame characters have lived trillions to quintillions of years which make most mcs of other stories feel like babies despite them being hundreds of thousands of years old towards the end of their story.on the pros tho, ji ning is probably one of the only mcs who genuinely worked for his op power. he wasnt born with some supreme talent or cheat itemsystemability. the only real advantage he got was the visualization technique in chapters 12 which really minor spoilers gave him a slightly stronger soul which gave him the ability to split his mind and let him dualwield 2 sword arts at once in the first couple of books. but everything from the divine techniques to sword arts was perfected through his own hard work because he cherishes his second life after being bedridden the whole of his first life.and thats really refreshing.also for those like me who care about this, mc is righteous but has no problem killing if the situation calls for it. hes a pacifist but almost never spares a character if they go against him"
reviews Desolate Era.txt,"This novel is so good. It's insane how much better it is than other novels of its ilk.As others have said, all the power-ups feel earned. Instead of a ""heavenly sent genius with mysterious heritage"" or a super hard worker, Ji Ning is supremely talented but also works very hard. The main cultivation technique Ji Ning uses in a large portion of the story is really a masterstroke by I Eat Tomatoes. It's recognized everywhere as the end all be all greatest cultivation technique there is, but the key is, it's also ubiquitous. Even the smallest clans in the middle of nowhere have a copy. However, it has a huge hurdle simply of comprehension. No more stupid arcs about getting an ultra powerful technique. The only way to get power in this world is by being talented and working hard.The cultivation system is fricking awesome in DE. This is because it's mostly about comprehension, not energy gathering. The audience isn't kept completely in the dark about the cultivation levels above the MC, because the world feels like it's actually connected. Why would a province have never heard of the next tier of cultivation just because they're weak?Which leads to another point. The structure of the setting is such that cultivators are few and far between. Thus, the trope of the MC starting in the weakest city in the weakest country on the weakest continent in the weakest planet, just so there's a reason he starts at the bottom is almost completely absent. Talented cultivators search far and wide for talented disciples. They know that people with fewer resources are not inherently less talented, so nowhere is cut off from the rest of society. It's not a mystery to anyone just how big the world is, at least at first. But when they get that far, you'll find the reasoning is justified. Of course, a big portion of this all is the cultivation technique Ji Ning uses. All that is required is talent, not money.Super arrogant rich brats practically have no place here, because no matter how many resources a faction has, if the young master is an idiot, he's not gonna to travel very far in the way of the Dao.However, the biggest praise I can heap on DE is that it never feels like the MC is pressured to leave an area arbitrarily just because the plot needs to move on. Unlike some (read: most) novels of a similar type, he is almost never forced onto the run with no way of fighting back, biding his time until he can strike back--for all of two chapters before his actions cause even more trouble than before. This means that Ning actually takes time to develop naturally, instead of being forced to take the super risky path every single time because there's no other options, and then it miraculously working out perfectly out of sheer luck.Basically, this novel is awesome. The more I think about it, the more reasons I can see as to how it's so GOOD.The weak link is the romance, but it honestly feels like the right choice. This novel is about cultivation and becoming stronger. Not about the ladies.","definitely one of the better cultivation novel out there. ji ning reincarnates into a huge world of cultivators and fiends. having suffered a debilitating disease in his previous life, he steps onto the path of cultivation with relish.the cultivation system is one of the things that stand out. there three main paths ki refinement, fiendgod body refinement and heart force. ki refiners excel at long range combat but are less durable, body refiners are tough close combat specialists. heart force is mysterious and difficult to deal with. underlying them all is the great dao, serving as a basis of everything.world is absolutely huge. it gets to the point of being ridiculous. or maybe epic? up to you to decide.as far as characters go, ning outgrows them all as far as power goes. thats fine, though. i like that they dont get ridiculous power boosts just to stay relevant. instead, those that do are emotional anchors or offer sage advice like his family or masters.although its a chief motivation for ning, i personally dont like the romance aspects. then again, i have yet to find a cn novel with good romance, so meh.nings journey is one of dedication. to his family, to his goals, to his sword dao. hes persistent. hes someone you root for.read it."
reviews Desolate Era.txt,"One of my favorite novels, but do be warned,After reading this novel, character ages and the scale of worldbuilding of other novels will feel INSIGNIFICANTLY small after reading DE.I genuinely have no way to quantify how big the world gets towards the end of the novel and most late-game characters have lived trillions to quintillions of years which make most MCs of other stories feel like babies despite them being hundreds of thousands of years old towards the end of their story.On the pros tho, Ji Ning is probably one of the only MCs who genuinely worked for his OP power. He wasn't born with some supreme talent or cheat item/system/ability. The only real advantage he got was the visualization technique in chapters 1-2 which (really minor spoilers) gave him a slightly stronger soul which gave him the ability to split his mind and let him dual-wield 2 sword arts at once in the first couple of books. But everything from the divine techniques to sword arts was perfected through his own hard work because he cherishes his second life after being bedridden the whole of his first life.And that's really refreshing.Also for those (like me) who care about this, MC is righteous but has no problem killing if the situation calls for it. He's a pacifist but almost never spares a character if they go against him","a masterpiece, i read this one year ago as it was being translated, and to this day it sticks with me. this book is outstanding with some of the most enjoyable fights and the story muah. 1110 the beginning of this novel is so addicting and as the novel progresses you really see how the mc grows and are even there with the characters most intimate moments, there is a part near the end that had me cheering. this novel is truly a work of art. every year or so i end up rereading it because i love it so much. please read it"
reviews Desolate Era.txt,"Definitely one of the better cultivation novel out there. Ji Ning reincarnates into a huge world of cultivators and fiends. Having suffered a debilitating disease in his previous life, he steps onto the path of cultivation with relish.The cultivation system is one of the things that stand out. There three main paths; ki refinement, fiendgod body refinement and heart force. Ki refiners excel at long range combat but are less durable, body refiners are tough close combat specialists. Heart force is mysterious and difficult to deal with. Underlying them all is the Great Dao, serving as a basis of everything.World is absolutely huge. It gets to the point of being ridiculous. Or maybe epic? Up to you to decide.As far as characters go, Ning outgrows them all as far as power goes. That's fine, though. I like that they don't get ridiculous power boosts just to stay relevant. Instead, those that do are emotional anchors or offer sage advice like his family or master(s).Although it's a chief motivation for Ning, I personally don't like the romance aspects. Then again, I have yet to find a cn novel with good romance, so meh.Ning's journey is one of dedication. To his family, to his goals, to his sword dao. He's persistent. He's someone you root for.Read it.","ive read or started reading about 35 novels over the last couple of years on this site. still an easy top 5 book, possibly top 3.if you enjoyed this and are looking for other novels i recommend coiling dragon, a will eternal, i shall seal the heavens, and a record of a mortals journey to immortality.wu dong qian kun, battle through the heavens, and renegade immortal are honorable mentions and worth reading as well.this section is just filler because apparently were required 100 words which is a bit crazy. maybe some people always prefer reading concise reviews."
reviews Desolate Era.txt,"A masterpiece, I read this one year ago as it was being translated, and to this day it sticks with me. This book is outstanding with some of the most enjoyable fights and the story MUAH. 11/10 the beginning of This novel is so addicting and as the novel progresses you really see how the mc grows and are even there with the character's most intimate moments, there is a part near the end that had me cheering. This novel is truly a work of art. Every year or so I end up rereading it because I love it so much. PLEASE READ IT","okay ladies and gentleman, i am starting this masterpiece. i was searching around for new novels cause i nolifed everything possible on wuxia. i heard this novel is very great with good plot and reasonable fights and powerups. just hope mc isnt some brainless mf who goes crazy at anything. like nshba, so disappointed with the lc recent decisions. so here i am starting this, with full hopes i will not be disappointed and i shall embarked on this dao! wish me luck, ill be done in a few months if not a month. i need some words for the 100 mark, ok, i achieved it, bye."
reviews Desolate Era.txt,"I've read or started reading about 35 novels over the last couple of years on this site. Still an easy top 5 book, possibly top 3.If you enjoyed this and are looking for other novels I recommend coiling dragon, A will eternal, I shall seal the heavens, and a record of a mortals journey to immortality.Wu Dong Qian Kun, Battle through the Heavens, and Renegade immortal are honorable mentions and worth reading as well.This section is just filler because apparently we're required 100 words which is a bit crazy. Maybe some people always prefer reading concise reviews.","now i have read this book 3 times over. each time i get to understand the nuances of the story and ji nings character a little bit better than last time.the novel had a good flow with chapters and really enjoyable fight scenes! super satisfying. if you like martial arts and a bit of fantasy, this novel is amazing and the concepts are interesting.the romance aspect is something that it probably wouldve been better without but hes a man of character and passion! it makes sense! novel maintains a good balance of personal growth and romantic growth.some people might feel discouraged from the amount of chapters but it goes quick! if i had one real critique its that we have to use karma to read it chapters now but alas, still gotta support!"
reviews Desolate Era.txt,"Okay ladies and gentleman, I am starting this ""masterpiece"". I was searching around for new novels cause I no-lifed everything possible on Wuxia. I heard this novel is very great with good plot and reasonable fights and power-ups. Just hope MC isn't some brainless mf who goes crazy at anything. (Like NSHBA, so disappointed with the LC recent decisions). So here I am starting this, with full hopes I will not be disappointed and I shall embarked on this Dao! Wish me luck, I'll be done in a few months if not a month. I need some words for the 100 mark, ok, I achieved it, bye.","truly a master piece! this is one of the best novel ive read so far.this helps me a lot on recovering and moving on my mothers passing. kudos to you iet.i hope to read more novels from you!i can say that the cultivation plot is really interesting and i admire that the mc goes with his one true goal, reviving yue wei! even with all the beauties his heart dao is strong.weapon system is kinda mixed and jumpy especially those sithe treasures. nonetheless its really entertaining.i can say nothing more . kudos to everyone who has been part of this great book."
reviews Desolate Era.txt,"Now i have read this book 3 times over. Each time I get to understand the nuances of the story and Ji Ningâs character a little bit better than last time.The novel had a good flow with chapters and really enjoyable fight scenes! Super satisfying. If you like martial arts and a bit of fantasy, this novel is amazing and the concepts are interesting.The romance aspect is something that it probably wouldâve been better without but heâs a man of character and passion! It makes sense! Novel maintains a good balance of personal growth and romantic growth.Some people might feel discouraged from the amount of chapters but it goes quick! (If I had one real critique itâs that we have to use karma to read it chapters now but alas, still gotta support!)","please go and read this!honestly, i think it is one of the better novels out there.i truly love the journey it takes us and the mcs growth. it does get a lil repetitive however that isnt something to worry about at all!im telling you there were times where i have felt despair for the mc and felt tearful as well.really love the fact that this wasnt a harem, otherwise i would be cringing the entirety of the novel  my guy only truly loved 1 lady.got to say however, what i really disliked about this novel is the fact that characters would be forgotten..."
reviews Desolate Era.txt,"Truly a master piece! This is one of the best novel I've read so far.This helps me a lot on recovering and moving on my mother's passing. Kudos to you IET.I HOPE TO READ MORE NOVELS FROM YOU!I can say that the cultivation plot is really interesting and I admire that the MC goes with his one true goal, reviving Yue Wei! Even with all the beauties his heart DAO is strong.Weapon system is kinda mixed and jumpy especially those sithe treasures. Nonetheless it's really entertaining.I can say nothing more . Kudos to everyone who has been part of this great book.","i honestly wish that i could forget this novels contents and reread it again. this story is so good that it is by far a must read for any one who wants to get started on wuxianovels. the main character has such an immense growth in maturity that it is quite frankly impressive how much somebody can grow over the course of a story. furthermore every arc has new content and you never really know what to expect. love the character development as well, and the description of all the arts and powers the character has makes me wish that there was a desolate era 2"
